website,cdn,min,max,mean,media
volcanoh5game.com,18.66.102.7,146.0,147.0,146.2,146.0
volcanoh5game.com,13.225.63.9,67.8,68.8,68.00999999999999,67.9
volcanoh5game.com,99.86.229.66,67.0,68.3,67.21,67.1
volcanoh5game.com,18.65.39.23,142.0,143.0,142.1,142.0
volcanoh5game.com,13.225.4.32,188.0,191.0,188.4,188.0
volcanoh5game.com,18.67.110.127,137.0,137.0,137.0,137.0
volcanoh5game.com,18.66.102.82,151.0,153.0,151.2,151.0
shopch.jp,108.138.246.40,0.777,1.61,0.9228,0.836
shopch.jp,18.239.111.48,243.0,244.0,243.1,243.0
shopch.jp,13.33.88.119,183.0,184.0,183.1,183.0
shopch.jp,18.172.112.28,145.0,146.0,145.2,145.0
shopch.jp,18.164.96.85,70.0,70.8,70.17,70.1
shopch.jp,18.154.7.117,192.0,193.0,192.1,192.0
shopch.jp,18.172.112.5,148.0,149.0,148.7,149.0
shopch.jp,3.167.56.24,67.6,68.8,67.77,67.6
shopch.jp,18.164.96.25,70.0,70.2,70.06,70.05
shopch.jp,18.67.39.111,67.9,68.1,67.92,67.9
shopch.jp,108.138.246.40,0.774,1.78,0.9039999999999999,0.8085
shopch.jp,13.227.219.37,138.0,140.0,138.9,139.0
americanprogress.org,3.169.183.31,0.286,1.68,0.47239999999999993,0.3185
americanprogress.org,18.239.18.123,140.0,141.0,140.1,140.0
americanprogress.org,18.239.199.14,0.274,0.873,0.3881,0.313
americanprogress.org,52.222.214.53,148.0,149.0,148.1,148.0
americanprogress.org,18.65.244.82,137.0,137.0,137.0,137.0
americanprogress.org,18.67.195.19,245.0,245.0,245.0,245.0
americanprogress.org,13.225.63.127,69.5,70.6,69.71000000000001,69.6
americanprogress.org,13.225.63.49,68.1,68.7,68.22,68.2
americanprogress.org,52.222.214.21,146.0,147.0,146.1,146.0
americanprogress.org,13.225.4.109,182.0,184.0,182.2,182.0
americanprogress.org,18.239.199.40,0.276,0.956,0.36929999999999996,0.2935
americanprogress.org,18.67.17.106,67.9,68.5,67.97,67.9
americanprogress.org,18.160.46.31,66.8,67.4,66.86999999999998,66.8
wizards.com,23.59.196.111,3.03,3.54,3.1160000000000005,3.075
wizards.com,23.49.84.158,60.2,60.3,60.289999999999985,60.3
wizards.com,23.4.180.176,67.9,74.9,68.71000000000001,68.0
wizards.com,23.38.20.30,141.0,141.0,141.0,141.0
wizards.com,23.59.196.111,3.06,3.59,3.17,3.085
wizards.com,23.67.132.158,147.0,147.0,147.0,147.0
wizards.com,23.204.7.48,65.7,66.2,65.76,65.7
wizards.com,23.216.56.201,179.0,179.0,179.0,179.0
wizards.com,23.57.39.61,240.0,240.0,240.0,240.0
wizards.com,23.50.91.182,187.0,188.0,187.1,187.0
wizards.com,104.103.242.126,134.0,135.0,134.1,134.0
spectator.co.uk,13.227.74.7,1.11,1.94,1.219,1.125
spectator.co.uk,18.65.244.89,136.0,137.0,136.1,136.0
spectator.co.uk,3.168.122.105,66.4,67.5,66.56,66.45
spectator.co.uk,18.160.41.129,67.1,67.1,67.1,67.1
spectator.co.uk,13.33.187.10,150.0,150.0,150.0,150.0
spectator.co.uk,3.164.92.29,67.3,68.5,67.47,67.35
spectator.co.uk,3.168.122.29,69.5,69.8,69.54,69.5
spectator.co.uk,13.33.88.16,193.0,194.0,193.1,193.0
spectator.co.uk,13.33.187.75,144.0,144.0,144.0,144.0
spectator.co.uk,13.227.74.121,1.44,1.64,1.486,1.4649999999999999
spectator.co.uk,3.168.122.79,67.0,68.0,67.17999999999999,67.1
spectator.co.uk,18.239.94.3,140.0,141.0,140.1,140.0
spectator.co.uk,108.158.46.77,230.0,231.0,230.3,230.0
altema.jp,23.62.46.181,0.778,1.25,0.9335999999999999,0.8625
altema.jp,23.11.215.136,244.0,244.0,244.0,244.0
altema.jp,104.112.235.112,66.5,67.6,66.67,66.55
altema.jp,23.34.59.24,66.7,68.5,66.97,66.8
altema.jp,2.17.100.161,148.0,149.0,148.5,148.5
altema.jp,23.44.4.176,182.0,183.0,182.1,182.0
altema.jp,23.208.29.200,201.0,201.0,201.0,201.0
altema.jp,104.110.191.59,140.0,141.0,140.1,140.0
altema.jp,23.34.59.31,66.8,67.1,66.91,66.9
altema.jp,23.205.255.201,60.6,61.3,60.74000000000001,60.7
altema.jp,104.86.110.99,136.0,137.0,136.1,136.0
altema.jp,23.216.149.152,0.782,1.23,0.8661999999999999,0.82
espn.com.ve,108.138.246.102,0.81,0.852,0.8280999999999998,0.827
espn.com.ve,18.245.31.24,151.0,151.0,151.0,151.0
espn.com.ve,18.66.41.57,241.0,241.0,241.0,241.0
espn.com.ve,108.138.246.18,0.821,1.78,0.9736999999999998,0.8445
espn.com.ve,18.165.83.78,66.6,66.8,66.7,66.7
espn.com.ve,18.245.31.83,148.0,148.0,148.0,148.0
espn.com.ve,18.67.39.38,64.6,64.8,64.64,64.6
espn.com.ve,18.65.244.32,136.0,137.0,136.1,136.0
espn.com.ve,18.239.18.50,141.0,141.0,141.0,141.0
espn.com.ve,3.171.139.11,65.5,66.8,65.72,65.6
espn.com.ve,13.35.238.99,190.0,201.0,191.2,190.0
espn.com.ve,108.138.246.49,0.802,1.64,0.9128999999999999,0.8274999999999999
espn.com.ve,3.171.139.12,68.6,69.6,68.74999999999999,68.6
tv9telugu.com,3.169.183.56,0.28,0.342,0.306,0.3
tv9telugu.com,13.227.74.3,1.45,2.26,1.553,1.4649999999999999
tv9telugu.com,13.32.27.30,150.0,150.0,150.0,150.0
tv9telugu.com,18.239.94.38,140.0,142.0,140.4,140.0
tv9telugu.com,18.173.132.66,66.3,66.8,66.42999999999999,66.4
tv9telugu.com,18.67.39.78,66.4,66.5,66.41,66.4
tv9telugu.com,3.165.82.116,186.0,187.0,186.2,186.0
tv9telugu.com,18.172.64.55,236.0,237.0,236.2,236.0
tv9telugu.com,13.32.27.92,143.0,145.0,143.2,143.0
tv9telugu.com,18.173.132.15,68.6,69.2,68.70000000000002,68.6
tv9telugu.com,13.227.74.77,1.43,1.57,1.488,1.5
tv9telugu.com,18.160.10.22,64.8,65.4,64.94,64.9
tv9telugu.com,18.67.93.22,147.0,147.0,147.0,147.0
ncaa.com,104.100.76.64,3.0,4.2,3.166,3.06
ncaa.com,23.50.87.94,185.0,195.0,186.6,186.0
ncaa.com,23.57.53.159,242.0,244.0,242.2,242.0
ncaa.com,23.204.21.145,65.6,65.8,65.67,65.7
ncaa.com,104.74.53.155,178.0,180.0,179.0,179.0
ncaa.com,23.56.206.240,148.0,148.0,148.0,148.0
ncaa.com,104.100.76.64,3.01,3.2,3.097,3.085
ncaa.com,23.4.184.242,66.6,66.7,66.64000000000001,66.6
ncaa.com,184.29.197.159,144.0,145.0,144.1,144.0
ncaa.com,104.103.205.219,134.0,135.0,134.1,134.0
ncaa.com,23.10.181.156,59.1,60.3,59.30000000000001,59.2
pcmax.jp,3.168.85.140,0.797,1.75,0.9382000000000001,0.829
pcmax.jp,3.167.34.140,68.5,68.6,68.56,68.6
pcmax.jp,13.226.35.80,68.4,70.0,68.58000000000001,68.4
pcmax.jp,18.66.124.199,146.0,147.0,146.3,146.0
pcmax.jp,13.35.215.139,182.0,183.0,182.4,182.0
pcmax.jp,18.239.117.154,241.0,244.0,241.4,241.0
pcmax.jp,18.67.113.167,137.0,137.0,137.0,137.0
pcmax.jp,3.164.98.139,66.5,67.5,66.61,66.5
pcmax.jp,18.239.19.148,138.0,138.0,138.0,138.0
pcmax.jp,3.168.85.140,0.791,1.09,0.8585,0.817
the-ans.jp,99.84.238.196,0.833,1.72,0.9385999999999999,0.853
the-ans.jp,108.158.32.126,136.0,137.0,136.1,136.0
the-ans.jp,99.84.238.196,0.824,2.3,1.126,0.879
the-ans.jp,108.138.26.124,148.0,148.0,148.0,148.0
the-ans.jp,18.173.219.66,65.6,66.8,65.82000000000001,65.7
the-ans.jp,108.138.26.59,149.0,150.0,149.1,149.0
the-ans.jp,18.239.142.76,239.0,240.0,239.1,239.0
the-ans.jp,13.33.88.110,175.0,176.0,175.1,175.0
the-ans.jp,18.239.18.129,140.0,141.0,140.9,141.0
the-ans.jp,18.173.219.87,67.2,68.1,67.37,67.3
the-ans.jp,99.84.238.212,0.822,1.77,0.9600000000000002,0.8855
the-ans.jp,18.245.96.109,67.3,67.4,67.30999999999999,67.3
the-ans.jp,3.162.103.119,68.4,72.2,68.87,68.5
apuestatotal.com,65.8.161.28,0.3,1.25,0.42010000000000003,0.331
apuestatotal.com,65.8.161.49,0.292,0.53,0.34869999999999995,0.3275
apuestatotal.com,18.239.142.100,239.0,240.0,239.3,239.0
apuestatotal.com,18.239.50.42,148.0,148.0,148.0,148.0
apuestatotal.com,18.165.98.87,66.5,66.5,66.5,66.5
apuestatotal.com,13.225.63.25,68.5,69.4,68.66,68.6
apuestatotal.com,13.225.63.68,68.5,68.9,68.61999999999999,68.6
apuestatotal.com,13.35.238.128,184.0,186.0,184.4,184.0
apuestatotal.com,13.35.58.42,146.0,146.0,146.0,146.0
apuestatotal.com,3.164.92.88,62.7,63.8,62.86,62.7
apuestatotal.com,18.67.93.122,137.0,138.0,137.1,137.0
careerpower.in,65.8.161.8,0.309,1.15,0.45030000000000003,0.3645
careerpower.in,3.162.125.70,66.8,67.9,66.91999999999999,66.8
careerpower.in,13.226.34.105,68.1,69.9,68.39000000000001,68.15
careerpower.in,108.156.60.71,141.0,142.0,141.1,141.0
careerpower.in,108.138.141.15,185.0,186.0,185.1,185.0
careerpower.in,13.227.138.76,244.0,245.0,244.1,244.0
careerpower.in,65.8.161.100,0.308,1.45,0.4386,0.3215
careerpower.in,18.245.96.125,65.5,66.4,65.61999999999999,65.5
careerpower.in,18.244.18.79,146.0,147.0,146.1,146.0
careerpower.in,13.226.34.114,68.1,69.4,68.26000000000002,68.1
careerpower.in,13.225.4.60,185.0,185.0,185.0,185.0
careerpower.in,18.244.18.115,150.0,151.0,150.2,150.0
pex.jp,18.244.214.96,0.276,0.792,0.4076000000000001,0.318
pex.jp,18.239.36.111,141.0,142.0,141.1,141.0
pex.jp,13.225.63.113,69.5,72.3,70.1,69.80000000000001
pex.jp,18.66.57.126,238.0,239.0,238.1,238.0
pex.jp,18.160.41.127,66.8,67.3,66.85999999999999,66.8
pex.jp,18.244.214.96,0.287,0.349,0.3155,0.315
pex.jp,3.165.82.43,182.0,196.0,184.6,183.0
pex.jp,99.86.4.20,146.0,147.0,146.1,146.0
pex.jp,13.225.63.107,67.8,68.8,67.97999999999999,67.9
pex.jp,18.245.96.83,67.3,68.5,67.50999999999999,67.4
kamigame.jp,108.138.246.94,0.779,1.87,0.9192,0.8265
kamigame.jp,99.84.238.200,0.815,1.38,0.9107,0.863
kamigame.jp,3.165.82.121,184.0,185.0,184.1,184.0
kamigame.jp,18.172.112.82,148.0,149.0,148.1,148.0
kamigame.jp,18.172.112.46,146.0,147.0,146.1,146.0
kamigame.jp,18.173.132.47,68.6,68.9,68.68,68.7
kamigame.jp,3.165.82.122,182.0,184.0,182.6,182.5
kamigame.jp,18.173.132.125,68.5,68.5,68.5,68.5
kamigame.jp,18.160.46.19,67.3,67.7,67.39,67.35
kamigame.jp,18.245.96.32,67.0,67.5,67.10000000000001,67.0
kamigame.jp,99.84.238.203,0.823,1.88,0.9517999999999999,0.8454999999999999
kamigame.jp,18.173.132.129,68.6,70.0,68.79,68.65
kamigame.jp,18.239.50.91,146.0,147.0,146.2,146.0
kamigame.jp,18.239.142.102,232.0,233.0,232.1,232.0
swarovski.com,23.211.139.197,0.764,0.85,0.8161000000000002,0.8165
swarovski.com,23.203.166.6,2.27,2.38,2.312,2.31
swarovski.com,23.40.52.20,179.0,179.0,179.0,179.0
swarovski.com,23.211.139.199,0.833,1.01,0.8915999999999998,0.8694999999999999
swarovski.com,23.211.139.197,0.791,0.892,0.8364,0.834
swarovski.com,104.86.111.48,134.0,135.0,134.1,134.0
swarovski.com,23.43.50.74,155.0,155.0,155.0,155.0
swarovski.com,2.22.242.51,154.0,155.0,154.1,154.0
emltrk.com,18.155.202.62,0.293,1.42,0.49639999999999995,0.35
emltrk.com,18.238.49.101,67.2,67.3,67.23,67.2
emltrk.com,18.66.122.25,148.0,148.0,148.0,148.0
emltrk.com,18.155.202.84,0.277,0.708,0.354,0.3125
emltrk.com,108.158.32.62,136.0,137.0,136.1,136.0
emltrk.com,18.67.195.28,235.0,236.0,235.1,235.0
emltrk.com,18.155.202.62,0.284,3.21,0.6401000000000001,0.34199999999999997
emltrk.com,13.33.165.2,67.0,69.2,67.24,67.0
emltrk.com,13.35.58.29,143.0,143.0,143.0,143.0
emltrk.com,13.32.151.91,68.2,68.7,68.3,68.2
emltrk.com,13.35.238.67,181.0,181.0,181.0,181.0
emltrk.com,18.239.69.90,141.0,142.0,141.1,141.0
emltrk.com,18.238.49.105,65.8,65.9,65.84,65.8
colearn.id,108.139.10.10,0.799,1.66,0.9229,0.8314999999999999
colearn.id,108.158.46.75,246.0,246.0,246.0,246.0
colearn.id,3.167.69.46,66.5,67.8,66.67,66.5
colearn.id,18.67.39.70,66.4,67.6,66.6,66.5
colearn.id,18.239.69.21,141.0,141.0,141.0,141.0
colearn.id,18.66.147.12,147.0,147.0,147.0,147.0
colearn.id,18.66.147.80,149.0,149.0,149.0,149.0
colearn.id,13.33.88.107,183.0,184.0,183.1,183.0
colearn.id,108.139.10.13,0.808,1.56,0.9189,0.8365
colearn.id,13.35.147.78,136.0,136.0,136.0,136.0
colearn.id,108.138.128.126,68.6,68.8,68.63000000000001,68.6
colearn.id,108.138.128.35,69.1,69.4,69.18,69.1
colearn.id,108.139.10.129,0.802,1.27,0.8763,0.824
grail.bz,99.84.238.197,0.822,1.38,0.9227000000000001,0.873
grail.bz,99.84.238.209,0.846,0.891,0.8666,0.865
grail.bz,3.168.73.35,68.6,69.6,68.77,68.65
grail.bz,108.157.254.94,182.0,183.0,182.1,182.0
grail.bz,18.67.39.90,66.9,68.3,67.07,66.9
grail.bz,18.238.243.46,146.0,147.0,146.2,146.0
grail.bz,3.167.56.57,67.8,69.2,67.97999999999999,67.85
grail.bz,99.84.238.197,0.832,2.11,0.9895999999999999,0.852
grail.bz,18.245.31.72,149.0,150.0,149.1,149.0
grail.bz,18.66.57.111,244.0,244.0,244.0,244.0
grail.bz,18.245.31.103,149.0,149.0,149.0,149.0
grail.bz,108.158.32.23,137.0,138.0,137.1,137.0
attentionxyz.com,18.173.121.127,0.265,0.598,0.3329,0.309
attentionxyz.com,13.35.210.128,173.0,174.0,173.1,173.0
attentionxyz.com,18.239.36.63,140.0,144.0,140.4,140.0
attentionxyz.com,18.173.121.88,0.272,0.595,0.35930000000000006,0.3165
attentionxyz.com,18.238.80.92,66.3,66.4,66.32,66.3
attentionxyz.com,108.158.46.41,243.0,245.0,243.5,243.0
attentionxyz.com,18.67.17.83,66.3,66.4,66.35999999999999,66.4
attentionxyz.com,18.245.46.84,149.0,150.0,149.1,149.0
attentionxyz.com,18.67.93.35,146.0,147.0,146.5,146.5
attentionxyz.com,99.84.191.108,66.3,67.7,66.43999999999998,66.3
attentionxyz.com,18.173.121.50,0.263,4.48,1.0164,0.32
musixmatch.com,108.138.246.70,0.81,1.47,0.9023999999999999,0.8245
musixmatch.com,13.249.91.96,69.9,71.3,70.07000000000001,69.9
musixmatch.com,108.158.32.17,136.0,136.0,136.0,136.0
musixmatch.com,18.245.46.112,148.0,149.0,148.1,148.0
musixmatch.com,108.139.10.112,0.772,0.86,0.8187,0.8285
musixmatch.com,3.167.69.129,67.7,70.4,68.07000000000001,67.7
musixmatch.com,108.139.10.24,0.798,1.24,0.8707,0.8285
musixmatch.com,13.35.210.122,176.0,177.0,176.1,176.0
musixmatch.com,13.249.91.76,66.3,66.5,66.4,66.4
musixmatch.com,18.67.17.10,66.2,67.3,66.32000000000001,66.2
musixmatch.com,18.239.69.93,140.0,140.0,140.0,140.0
musixmatch.com,18.66.57.47,229.0,232.0,229.7,229.5
musixmatch.com,18.245.46.48,147.0,147.0,147.0,147.0
clashofclans.com,18.155.202.30,0.288,0.401,0.31520000000000004,0.3005
clashofclans.com,13.225.78.85,146.0,147.0,146.2,146.0
clashofclans.com,13.226.94.74,68.5,68.5,68.5,68.5
clashofclans.com,13.35.147.104,136.0,137.0,136.6,137.0
clashofclans.com,13.226.94.95,66.3,66.5,66.38,66.4
clashofclans.com,18.155.202.33,0.282,1.58,0.44909999999999994,0.333
clashofclans.com,18.67.39.48,62.3,62.7,62.389999999999986,62.4
clashofclans.com,18.239.36.45,142.0,142.0,142.0,142.0
clashofclans.com,13.225.78.48,146.0,147.0,146.2,146.0
clashofclans.com,108.158.61.7,234.0,235.0,234.8,235.0
clashofclans.com,18.165.98.125,67.5,75.5,68.70000000000002,67.6
clashofclans.com,3.165.82.4,186.0,285.0,203.9,190.0
clashofclans.com,13.226.94.104,66.6,71.3,67.27,66.6
zone-turf.fr,18.155.192.14,0.289,1.5,0.45859999999999995,0.3345
zone-turf.fr,18.239.69.60,140.0,141.0,140.1,140.0
zone-turf.fr,13.33.30.99,177.0,178.0,177.2,177.0
zone-turf.fr,18.67.39.121,66.1,66.6,66.17,66.1
zone-turf.fr,18.65.244.82,137.0,138.0,137.1,137.0
zone-turf.fr,13.227.138.28,245.0,247.0,245.8,245.5
zone-turf.fr,18.155.192.82,0.28,1.06,0.40679999999999994,0.3305
zone-turf.fr,18.155.192.93,0.322,0.604,0.3808,0.3305
zone-turf.fr,108.139.29.32,70.0,71.1,70.18,70.1
zone-turf.fr,18.66.102.88,150.0,151.0,150.1,150.0
zone-turf.fr,108.138.64.87,66.2,72.5,66.93,66.3
zone-turf.fr,108.139.29.48,70.0,70.4,70.11,70.1
zone-turf.fr,18.66.102.19,146.0,147.0,146.1,146.0
bet30.click,13.35.121.68,0.826,1.85,0.9665000000000001,0.858
bet30.click,108.158.20.33,137.0,138.0,137.1,137.0
bet30.click,52.85.132.10,65.7,66.5,65.83000000000001,65.75
bet30.click,13.35.121.7,0.848,1.87,0.9881,0.889
bet30.click,13.227.254.80,184.0,196.0,185.7,184.5
bet30.click,18.245.46.80,144.0,146.0,144.4,144.0
bet30.click,18.239.83.126,137.0,138.0,137.2,137.0
bet30.click,108.158.61.45,231.0,247.0,232.8,231.0
bet30.click,3.164.92.81,67.6,68.4,67.73,67.6
bet30.click,13.35.121.68,0.839,1.52,0.9287000000000001,0.863
bet30.click,18.245.46.50,143.0,144.0,143.1,143.0
bet30.click,3.168.102.103,68.3,69.6,68.50999999999999,68.4
bet91.club,3.169.183.6,0.274,0.414,0.327,0.318
bet91.club,108.158.61.34,242.0,244.0,242.4,242.0
bet91.club,13.35.238.112,185.0,186.0,185.4,185.0
bet91.club,13.32.27.84,150.0,150.0,150.0,150.0
bet91.club,3.168.73.92,68.6,69.7,68.76000000000002,68.7
bet91.club,13.249.39.75,67.5,69.4,67.89000000000001,67.6
bet91.club,13.33.165.74,66.2,66.4,66.25000000000001,66.2
bet91.club,13.35.147.74,136.0,137.0,136.3,136.0
bet91.club,99.84.238.180,0.854,2.3,1.1022,0.883
bet91.club,18.239.18.124,141.0,142.0,141.1,141.0
bet91.club,13.32.27.82,147.0,148.0,147.1,147.0
casino365online.ws,18.173.121.121,0.292,0.692,0.388,0.3425
casino365online.ws,3.164.92.82,66.7,67.9,66.85000000000001,66.7
casino365online.ws,18.66.147.37,143.0,144.0,143.9,144.0
casino365online.ws,13.249.91.73,65.5,66.7,65.7,65.6
casino365online.ws,13.227.254.128,183.0,183.0,183.0,183.0
casino365online.ws,18.238.243.70,143.0,144.0,143.1,143.0
casino365online.ws,13.249.91.82,66.5,66.6,66.59,66.6
casino365online.ws,3.162.112.117,67.9,69.2,68.13,68.0
casino365online.ws,18.66.147.61,147.0,148.0,147.1,147.0
casino365online.ws,18.65.244.68,146.0,146.0,146.0,146.0
casino365online.ws,18.66.57.105,246.0,247.0,246.1,246.0
celuapuestas.io,18.244.214.20,0.295,0.582,0.3873,0.338
celuapuestas.io,13.32.99.29,144.0,145.0,144.1,144.0
celuapuestas.io,18.67.39.42,62.1,62.6,62.17,62.1
celuapuestas.io,18.244.214.107,0.314,0.536,0.3892999999999999,0.36250000000000004
celuapuestas.io,99.86.229.33,66.5,67.5,66.67999999999999,66.6
celuapuestas.io,13.32.99.108,143.0,144.0,143.1,143.0
celuapuestas.io,18.244.214.20,0.341,1.45,0.5412,0.47050000000000003
celuapuestas.io,18.239.83.73,140.0,141.0,140.1,140.0
celuapuestas.io,18.238.80.59,66.4,66.5,66.42,66.4
celuapuestas.io,18.67.110.88,137.0,137.0,137.0,137.0
celuapuestas.io,108.157.254.58,188.0,189.0,188.1,188.0
celuapuestas.io,18.238.80.71,66.6,67.1,66.7,66.6
celuapuestas.io,108.158.61.66,240.0,245.0,240.6,240.0
qvc.jp,23.56.114.55,2.25,2.86,2.354,2.275
qvc.jp,23.210.109.35,186.0,187.0,186.1,186.0
qvc.jp,23.38.141.132,182.0,182.0,182.0,182.0
qvc.jp,23.201.185.180,65.7,65.8,65.72,65.7
qvc.jp,23.211.238.78,134.0,134.0,134.0,134.0
qvc.jp,23.213.105.190,237.0,237.0,237.0,237.0
qvc.jp,184.26.204.217,59.5,60.6,59.620000000000005,59.5
qvc.jp,23.218.59.16,141.0,141.0,141.0,141.0
qvc.jp,23.56.114.55,2.25,2.64,2.3369999999999997,2.3049999999999997
qvc.jp,23.45.104.29,148.0,148.0,148.0,148.0
qvc.jp,184.25.41.190,66.9,68.0,67.03999999999999,66.9
helpme.net,108.139.10.35,0.781,2.09,0.9529,0.8254999999999999
helpme.net,18.154.227.111,66.5,67.8,66.63,66.5
helpme.net,108.139.10.88,0.779,1.3,0.8862,0.8305
helpme.net,108.159.61.92,239.0,459.0,348.5,369.0
helpme.net,18.238.243.104,145.0,146.0,145.2,145.0
helpme.net,13.33.165.13,67.9,69.1,68.02000000000001,67.9
helpme.net,13.35.210.80,314.0,400.0,371.5,387.5
helpme.net,108.158.32.124,146.0,147.0,146.3,146.0
helpme.net,108.139.29.14,70.0,70.4,70.09,70.1
helpme.net,3.160.150.96,148.0,150.0,148.5,148.0
helpme.net,108.139.29.69,68.6,69.1,68.69000000000001,68.65
helpme.net,3.160.150.88,149.0,149.0,149.0,149.0
helpme.net,108.139.29.23,68.9,69.0,68.91,68.9
lettuceclub.net,99.84.238.168,0.823,1.8,0.9874000000000003,0.9005000000000001
lettuceclub.net,18.239.94.76,141.0,143.0,141.2,141.0
lettuceclub.net,3.164.92.112,68.2,69.3,68.37,68.25
lettuceclub.net,13.249.39.63,68.0,69.1,68.19,68.1
lettuceclub.net,3.168.73.35,68.6,68.9,68.67,68.65
lettuceclub.net,18.66.147.16,144.0,145.0,144.1,144.0
lettuceclub.net,3.168.73.79,68.6,68.6,68.6,68.6
lettuceclub.net,108.156.133.128,181.0,194.0,184.1,183.0
lettuceclub.net,108.159.61.41,241.0,255.0,242.8,241.0
lettuceclub.net,18.65.244.114,136.0,137.0,136.1,136.0
lettuceclub.net,3.168.73.13,70.0,71.2,70.15,70.0
lettuceclub.net,18.66.147.89,146.0,146.0,146.0,146.0
lettuceclub.net,99.84.238.119,0.815,1.51,1.0008,0.917
tse.jus.br,23.46.216.201,2.21,2.33,2.271,2.2649999999999997
tse.jus.br,104.110.191.62,141.0,142.0,141.1,141.0
tse.jus.br,23.34.59.36,66.7,67.2,66.78999999999999,66.7
tse.jus.br,23.11.215.146,238.0,240.0,238.4,238.0
tse.jus.br,23.46.238.89,67.9,68.0,67.91,67.9
tse.jus.br,23.34.59.28,66.8,72.0,67.35999999999999,66.85
tse.jus.br,23.216.149.139,0.773,0.985,0.8183,0.796
tse.jus.br,125.56.219.18,186.0,187.0,186.1,186.0
tse.jus.br,2.17.100.241,145.0,146.0,145.1,145.0
tse.jus.br,23.54.30.114,178.0,179.0,178.1,178.0
tse.jus.br,23.216.149.138,0.775,0.881,0.8242,0.8125
tse.jus.br,23.205.255.205,59.5,59.7,59.580000000000005,59.6
tse.jus.br,2.18.66.74,136.0,138.0,136.3,136.0
healthgrades.com,13.35.121.31,0.847,2.11,0.9865,0.859
healthgrades.com,13.32.121.101,147.0,147.0,147.0,147.0
healthgrades.com,18.239.94.11,142.0,143.0,142.1,142.0
healthgrades.com,13.32.121.68,142.0,143.0,142.3,142.0
healthgrades.com,18.164.116.41,68.9,69.1,68.96000000000001,68.95
healthgrades.com,13.35.121.119,0.825,1.59,1.0188000000000001,0.937
healthgrades.com,13.35.147.64,136.0,137.0,136.4,136.0
healthgrades.com,18.164.116.45,68.6,69.9,68.83000000000001,68.7
healthgrades.com,18.67.39.81,66.5,67.0,66.56,66.5
healthgrades.com,13.35.121.31,0.823,1.78,0.944,0.847
healthgrades.com,18.66.57.123,240.0,242.0,240.2,240.0
healthgrades.com,13.35.210.111,180.0,180.0,180.0,180.0
baby-calendar.jp,3.168.86.93,0.823,1.84,1.0908,0.8755
baby-calendar.jp,18.67.39.119,67.4,69.0,67.62,67.4
baby-calendar.jp,18.173.205.44,147.0,147.0,147.0,147.0
baby-calendar.jp,18.173.132.50,66.6,67.2,66.67,66.6
baby-calendar.jp,3.168.86.105,0.752,1.63,0.9017,0.8185
baby-calendar.jp,18.64.18.97,321.0,378.0,340.4,339.5
baby-calendar.jp,18.172.64.117,241.0,242.0,241.4,241.0
baby-calendar.jp,18.173.132.92,67.1,67.3,67.12,67.1
baby-calendar.jp,108.157.254.5,185.0,187.0,185.6,185.0
baby-calendar.jp,99.84.191.21,66.4,66.9,66.45,66.4
baby-calendar.jp,13.227.219.38,138.0,139.0,138.1,138.0
baby-calendar.jp,13.35.58.127,147.0,147.0,147.0,147.0
baby-calendar.jp,3.168.86.93,0.8,1.86,0.9434999999999999,0.8265
ritzcarlton.com,23.37.16.116,2.25,3.13,2.3810000000000002,2.295
ritzcarlton.com,23.41.168.88,66.7,67.4,66.85,66.7
ritzcarlton.com,23.33.180.91,73.9,77.4,74.31,74.0
ritzcarlton.com,184.51.96.120,182.0,184.0,182.3,182.0
ritzcarlton.com,104.116.104.103,178.0,179.0,178.1,178.0
ritzcarlton.com,23.56.162.123,65.6,66.6,65.79,65.7
ritzcarlton.com,2.22.4.106,136.0,136.0,136.0,136.0
ritzcarlton.com,23.218.208.86,146.0,146.0,146.0,146.0
ritzcarlton.com,104.99.48.116,0.791,2.4,1.0043,0.8155
ritzcarlton.com,104.123.40.86,144.0,145.0,144.1,144.0
ritzcarlton.com,184.29.118.133,59.5,60.5,59.61,59.5
ritzcarlton.com,23.60.108.116,237.0,273.0,247.9,244.0
deputy.com,13.35.121.99,0.824,2.33,1.0313,0.861
deputy.com,13.33.165.11,66.2,66.5,66.3,66.3
deputy.com,108.139.47.29,69.0,70.1,69.17999999999999,69.1
deputy.com,18.239.69.118,141.0,142.0,141.1,141.0
deputy.com,52.85.151.97,66.8,67.9,66.91999999999999,66.8
deputy.com,13.35.121.108,0.842,1.63,0.9490000000000001,0.878
deputy.com,13.35.121.60,0.841,1.87,0.975,0.88
deputy.com,18.245.60.105,149.0,150.0,149.1,149.0
deputy.com,108.139.47.49,68.6,69.9,68.86000000000001,68.7
sharefile.com,3.168.86.21,0.813,1.8,0.9436,0.841
sharefile.com,18.239.94.88,137.0,139.0,137.3,137.0
sharefile.com,3.162.112.76,66.9,70.1,67.35,67.0
sharefile.com,3.168.86.68,0.797,1.2,0.8901,0.8585
sharefile.com,18.66.41.122,232.0,234.0,233.0,233.0
sharefile.com,3.161.82.5,147.0,147.0,147.0,147.0
sharefile.com,108.157.254.107,183.0,184.0,183.2,183.0
sharefile.com,108.158.32.98,136.0,136.0,136.0,136.0
sharefile.com,13.35.93.10,68.6,69.5,68.71,68.6
sharefile.com,18.67.17.96,66.1,66.9,66.19000000000001,66.1
